Origin,Destination,Company,Departure Time,Arrival Time,Duration Time,Flight Price,Date,Cabin Class
BOM,DEL,IndiGo,15:00,17:10,2h 10m,"5,247",11-11-2024,Economy
BOM,DEL,IndiGo,15:00,17:10,2h 10m,"5,296",11-11-2024,Economy
BOM,DEL,IndiGo,15:00,17:10,2h 10m,"5,394",11-11-2024,Economy
BOM,DEL,IndiGo,15:00,17:10,2h 10m,"5,394",11-11-2024,Economy
BOM,DEL,IndiGo,15:00,17:10,2h 10m,"5,499",11-11-2024,Economy
BOM,DEL,IndiGo,15:00,17:10,2h 10m,"5,499",11-11-2024,Economy
BOM,DEL,IndiGo,15:00,17:10,2h 10m,"5,499",11-11-2024,Economy
BOM,DEL,IndiGo,13:05,15:10,2h 05m,"5,693",11-11-2024,Economy
BOM,DEL,IndiGo,15:00,17:10,2h 10m,"5,552",11-11-2024,Economy
BOM,DEL,IndiGo,13:05,15:10,2h 05m,"5,743",11-11-2024,Economy
BOM,DEL,Akasa Air,12:55,15:15,2h 20m,"5,277",11-11-2024,Economy
BOM,DEL,IndiGo,05:00,07:10,2h 10m,"5,693",11-11-2024,Economy
BOM,DEL,Akasa Air,12:55,15:15,2h 20m,"5,375",11-11-2024,Economy
BOM,DEL,IndiGo,05:00,07:10,2h 10m,"5,743",11-11-2024,Economy
BOM,DEL,IndiGo,13:05,15:10,2h 05m,"5,968",11-11-2024,Economy
BOM,DEL,IndiGo,13:05,15:10,2h 05m,"5,968",11-11-2024,Economy
BOM,DEL,IndiGo,13:05,15:10,2h 05m,"5,968",11-11-2024,Economy
BOM,DEL,Akasa Air,12:55,15:15,2h 20m,"5,480",11-11-2024,Economy
BOM,DEL,IndiGo,13:05,15:10,2h 05m,"6,021",11-11-2024,Economy
BOM,DEL,IndiGo,01:10,03:20,2h 10m,"5,693",11-11-2024,Economy
BOM,DEL,IndiGo,03:00,05:10,2h 10m,"5,693",11-11-2024,Economy
BOM,DEL,IndiGo,01:10,03:20,2h 10m,"5,743",11-11-2024,Economy
BOM,DEL,IndiGo,03:00,05:10,2h 10m,"5,743",11-11-2024,Economy
BOM,DEL,IndiGo,05:00,07:10,2h 10m,"5,968",11-11-2024,Economy
BOM,DEL,IndiGo,05:00,07:10,2h 10m,"5,968",11-11-2024,Economy
BOM,DEL,IndiGo,05:00,07:10,2h 10m,"5,968",11-11-2024,Economy
BOM,DEL,IndiGo,05:00,07:10,2h 10m,"6,021",11-11-2024,Economy
BOM,DEL,Akasa Air,12:55,15:15,2h 20m,"5,759",11-11-2024,Economy
BOM,DEL,Akasa Air,07:25,09:45,2h 20m,"5,831",11-11-2024,Economy
BOM,DEL,Akasa Air,07:25,09:45,2h 20m,"5,831",11-11-2024,Economy
BOM,DEL,IndiGo,12:00,14:10,2h 10m,"6,179",11-11-2024,Economy
BOM,DEL,IndiGo,01:10,03:20,2h 10m,"5,968",11-11-2024,Economy
BOM,DEL,IndiGo,03:00,05:10,2h 10m,"5,968",11-11-2024,Economy
BOM,DEL,IndiGo,03:00,05:10,2h 10m,"5,968",11-11-2024,Economy
BOM,DEL,IndiGo,01:10,03:20,2h 10m,"5,968",11-11-2024,Economy
BOM,DEL,IndiGo,03:00,05:10,2h 10m,"5,968",11-11-2024,Economy
BOM,DEL,IndiGo,01:10,03:20,2h 10m,"5,968",11-11-2024,Economy
BOM,DEL,Akasa Air,12:55,15:15,2h 20m,"5,879",11-11-2024,Economy
BOM,DEL,IndiGo,12:00,14:10,2h 10m,"6,230",11-11-2024,Economy
BOM,DEL,IndiGo,01:10,03:20,2h 10m,"6,021",11-11-2024,Economy
BOM,DEL,IndiGo,03:00,05:10,2h 10m,"6,021",11-11-2024,Economy
BOM,DEL,SpiceJet,06:00,08:30,2h 30m,"5,709",11-11-2024,Economy
BOM,DEL,Akasa Air,07:25,09:45,2h 20m,"6,097",11-11-2024,Economy
BOM,DEL,Akasa Air,07:25,09:45,2h 20m,"6,123",11-11-2024,Economy
BOM,DEL,IndiGo,12:00,14:10,2h 10m,"6,481",11-11-2024,Economy
BOM,DEL,IndiGo,12:00,14:10,2h 10m,"6,481",11-11-2024,Economy
BOM,DEL,IndiGo,12:00,14:10,2h 10m,"6,481",11-11-2024,Economy
BOM,DEL,IndiGo,12:00,14:10,2h 10m,"6,533",11-11-2024,Economy
BOM,DEL,Akasa Air,07:25,09:45,2h 20m,"6,232",11-11-2024,Economy
BOM,DEL,IndiGo,15:00,17:10,2h 10m,"6,743",11-11-2024,Economy
BOM,DEL,Vistara,05:55,08:05,2h 10m,"7,022",11-11-2024,Economy
BOM,DEL,Vistara,06:30,08:40,2h 10m,"7,022",11-11-2024,Economy
BOM,DEL,Vistara,06:30,08:40,2h 10m,"7,022",11-11-2024,Economy
BOM,DEL,Vistara,05:55,08:05,2h 10m,"7,022",11-11-2024,Economy
BOM,DEL,Vistara,05:55,08:05,2h 10m,"7,022",11-11-2024,Economy
BOM,DEL,Vistara,06:30,08:40,2h 10m,"7,022",11-11-2024,Economy
BOM,DEL,Air India Exp,00:40,02:55,2h 15m,"6,480",11-11-2024,Economy
BOM,DEL,Vistara,10:25,12:40,2h 15m,"7,022",11-11-2024,Economy
BOM,DEL,Vistara,11:50,14:05,2h 15m,"7,022",11-11-2024,Economy
BOM,DEL,Vistara,14:40,16:55,2h 15m,"7,022",11-11-2024,Economy
BOM,DEL,Vistara,14:40,16:55,2h 15m,"7,022",11-11-2024,Economy
BOM,DEL,Vistara,10:25,12:40,2h 15m,"7,022",11-11-2024,Economy
BOM,DEL,Vistara,11:50,14:05,2h 15m,"7,022",11-11-2024,Economy
BOM,DEL,Vistara,10:25,12:40,2h 15m,"7,022",11-11-2024,Economy
BOM,DEL,Vistara,11:50,14:05,2h 15m,"7,022",11-11-2024,Economy
BOM,DEL,Vistara,14:40,16:55,2h 15m,"7,022",11-11-2024,Economy
BOM,DEL,IndiGo,13:05,15:10,2h 05m,"7,190",11-11-2024,Economy
BOM,DEL,Air India,11:50,14:05,2h 15m,"7,064",11-11-2024,Economy
BOM,DEL,Air India,13:00,15:15,2h 15m,"7,064",11-11-2024,Economy
BOM,DEL,IndiGo,15:00,17:10,2h 10m,"7,074",11-11-2024,Economy
BOM,DEL,SpiceJet,06:00,08:30,2h 30m,"6,386",11-11-2024,Economy
BOM,DEL,SpiceJet,06:00,08:30,2h 30m,"6,391",11-11-2024,Economy
BOM,DEL,Vistara,12:35,14:55,2h 20m,"7,022",11-11-2024,Economy
BOM,DEL,Vistara,12:35,14:55,2h 20m,"7,022",11-11-2024,Economy
BOM,DEL,Vistara,12:35,14:55,2h 20m,"7,022",11-11-2024,Economy
BOM,DEL,SpiceJet,06:00,08:30,2h 30m,"7,343",11-11-2024,Economy
