Origin,Destination,Company,Departure Time,Arrival Time,Duration Time,Flight Price,Date,Cabin Class
CCU,BOM,Air India,17:55,20:50,2h 55m,"7,602",07-11-2024,Economy
CCU,BOM,Air India,16:05,19:15,3h 10m,"7,087",07-11-2024,Economy
BOM,CCU,IndiGo,06:10,08:40,2h 30m,"6,026",07-11-2024,Economy
BOM,CCU,IndiGo,13:35,16:05,2h 30m,"6,026",07-11-2024,Economy
BOM,CCU,SpiceJet,07:55,10:50,2h 55m,"5,293",07-11-2024,Economy
BOM,CCU,IndiGo,13:35,16:05,2h 30m,"6,075",07-11-2024,Economy
BOM,CCU,IndiGo,06:10,08:40,2h 30m,"6,075",07-11-2024,Economy
BOM,CCU,Vistara,06:50,09:30,2h 40m,"6,107",07-11-2024,Economy
BOM,CCU,SpiceJet,07:55,10:50,2h 55m,"5,399",07-11-2024,Economy
BOM,CCU,SpiceJet,07:55,10:50,2h 55m,"5,427",07-11-2024,Economy
BOM,CCU,SpiceJet,07:55,10:50,2h 55m,"6,265",07-11-2024,Economy
BOM,CCU,IndiGo,07:45,10:25,2h 40m,"6,026",07-11-2024,Economy
BOM,CCU,IndiGo,03:00,05:35,2h 35m,"5,981",07-11-2024,Economy
BOM,CCU,IndiGo,07:45,10:25,2h 40m,"6,075",07-11-2024,Economy
BOM,CCU,IndiGo,06:10,08:40,2h 30m,"6,381",07-11-2024,Economy
BOM,CCU,IndiGo,13:35,16:05,2h 30m,"6,381",07-11-2024,Economy
BOM,CCU,IndiGo,13:35,16:05,2h 30m,"6,381",07-11-2024,Economy
BOM,CCU,IndiGo,13:35,16:05,2h 30m,"6,381",07-11-2024,Economy
BOM,CCU,IndiGo,06:10,08:40,2h 30m,"6,381",07-11-2024,Economy
BOM,CCU,IndiGo,06:10,08:40,2h 30m,"6,381",07-11-2024,Economy
BOM,CCU,IndiGo,03:00,05:35,2h 35m,"6,030",07-11-2024,Economy
BOM,CCU,IndiGo,13:35,16:05,2h 30m,"6,434",07-11-2024,Economy
BOM,CCU,IndiGo,06:10,08:40,2h 30m,"6,434",07-11-2024,Economy
BOM,CCU,Air India,05:55,08:30,2h 35m,"6,710",07-11-2024,Economy
BOM,CCU,IndiGo,07:45,10:25,2h 40m,"6,381",07-11-2024,Economy
BOM,CCU,IndiGo,07:45,10:25,2h 40m,"6,381",07-11-2024,Economy
BOM,CCU,IndiGo,07:45,10:25,2h 40m,"6,381",07-11-2024,Economy
BOM,CCU,IndiGo,03:00,05:35,2h 35m,"6,334",07-11-2024,Economy
BOM,CCU,IndiGo,03:00,05:35,2h 35m,"6,334",07-11-2024,Economy
BOM,CCU,IndiGo,03:00,05:35,2h 35m,"6,334",07-11-2024,Economy
BOM,CCU,IndiGo,07:45,10:25,2h 40m,"6,434",07-11-2024,Economy
BOM,CCU,IndiGo,03:00,05:35,2h 35m,"6,386",07-11-2024,Economy
BOM,CCU,Air India,05:55,08:30,2h 35m,"6,978",07-11-2024,Economy
BOM,CCU,IndiGo,09:40,12:20,2h 40m,"6,641",07-11-2024,Economy
BOM,CCU,IndiGo,09:40,12:20,2h 40m,"6,691",07-11-2024,Economy
BOM,CCU,SpiceJet,07:55,10:50,2h 55m,"6,257",07-11-2024,Economy
BOM,CCU,Vistara,06:50,09:30,2h 40m,"7,052",07-11-2024,Economy
BOM,CCU,Vistara,06:50,09:30,2h 40m,"7,052",07-11-2024,Economy
BOM,CCU,IndiGo,09:40,12:20,2h 40m,"7,036",07-11-2024,Economy
BOM,CCU,IndiGo,09:40,12:20,2h 40m,"7,036",07-11-2024,Economy
BOM,CCU,IndiGo,09:40,12:20,2h 40m,"7,036",07-11-2024,Economy
BOM,CCU,IndiGo,09:40,12:20,2h 40m,"7,089",07-11-2024,Economy
BOM,CCU,Akasa Air,01:20,04:10,2h 50m,"6,824",07-11-2024,Economy
BOM,CCU,IndiGo,13:35,16:05,2h 30m,"7,565",07-11-2024,Economy
BOM,CCU,IndiGo,06:10,08:40,2h 30m,"7,565",07-11-2024,Economy
BOM,CCU,IndiGo,03:00,05:35,2h 35m,"7,461",07-11-2024,Economy
BOM,CCU,IndiGo,07:45,10:25,2h 40m,"7,565",07-11-2024,Economy
BOM,CCU,SpiceJet,07:55,10:50,2h 55m,"7,131",07-11-2024,Economy
BOM,CCU,IndiGo,13:35,16:05,2h 30m,"8,019",07-11-2024,Economy
BOM,CCU,IndiGo,06:10,08:40,2h 30m,"8,019",07-11-2024,Economy
BOM,CCU,SpiceJet,07:55,10:50,2h 55m,"7,258",07-11-2024,Economy
BOM,CCU,Air India,06:50,09:30,2h 40m,"7,994",07-11-2024,Economy
BOM,CCU,IndiGo,03:00,05:35,2h 35m,"7,909",07-11-2024,Economy
BOM,CCU,IndiGo,07:45,10:25,2h 40m,"8,019",07-11-2024,Economy
BOM,CCU,IndiGo,09:40,12:20,2h 40m,"8,122",07-11-2024,Economy
BOM,CCU,Akasa Air,01:20,04:10,2h 50m,"7,782",07-11-2024,Economy
BOM,CCU,IndiGo,09:40,12:20,2h 40m,"8,611",07-11-2024,Economy
BOM,CCU,Akasa Air,01:20,04:10,2h 50m,"8,515",07-11-2024,Economy
BOM,CCU,Akasa Air,01:20,04:10,2h 50m,"8,850",07-11-2024,Economy
BOM,CCU,Akasa Air,01:20,04:10,2h 50m,"8,850",07-11-2024,Economy
BOM,CCU,Akasa Air,01:20,04:10,2h 50m,"8,950",07-11-2024,Economy
BOM,CCU,Akasa Air,01:20,04:10,2h 50m,"9,251",07-11-2024,Economy
CCU,BOM,IndiGo,16:40,19:50,3h 10m,"6,515",07-11-2024,Economy
CCU,BOM,Air India,16:05,19:15,3h 10m,"6,809",07-11-2024,Economy
CCU,BOM,IndiGo,16:40,19:50,3h 10m,"6,564",07-11-2024,Economy
CCU,BOM,Air India,17:55,20:50,2h 55m,"7,334",07-11-2024,Economy
CCU,BOM,Air India,16:05,19:15,3h 10m,"7,087",07-11-2024,Economy
CCU,BOM,Air India,17:55,20:50,2h 55m,"7,602",07-11-2024,Economy
CCU,BOM,IndiGo,16:40,19:50,3h 10m,"6,861",07-11-2024,Economy
CCU,BOM,IndiGo,16:40,19:50,3h 10m,"6,861",07-11-2024,Economy
CCU,BOM,IndiGo,16:40,19:50,3h 10m,"6,861",07-11-2024,Economy
CCU,BOM,IndiGo,16:40,19:50,3h 10m,"6,914",07-11-2024,Economy
CCU,BOM,Akasa Air,21:35,00:30,2h 55m,"7,492",07-11-2024,Economy
CCU,BOM,IndiGo,21:45,00:50,3h 05m,"7,124",07-11-2024,Economy
CCU,BOM,IndiGo,21:45,00:50,3h 05m,"7,176",07-11-2024,Economy
CCU,BOM,Akasa Air,21:35,00:30,2h 55m,"7,561",07-11-2024,Economy
CCU,BOM,Akasa Air,21:35,00:30,2h 55m,"7,561",07-11-2024,Economy
CCU,BOM,Akasa Air,21:35,00:30,2h 55m,"7,659",07-11-2024,Economy
CCU,BOM,Akasa Air,23:35,02:30,2h 55m,"7,492",07-11-2024,Economy
CCU,BOM,IndiGo,21:45,00:50,3h 05m,"7,439",07-11-2024,Economy
CCU,BOM,IndiGo,21:45,00:50,3h 05m,"7,439",07-11-2024,Economy
CCU,BOM,IndiGo,21:45,00:50,3h 05m,"7,439",07-11-2024,Economy
CCU,BOM,Akasa Air,23:35,02:30,2h 55m,"7,641",07-11-2024,Economy
CCU,BOM,Akasa Air,23:35,02:30,2h 55m,"7,561",07-11-2024,Economy
CCU,BOM,Akasa Air,23:35,02:30,2h 55m,"7,561",07-11-2024,Economy
CCU,BOM,IndiGo,21:45,00:50,3h 05m,"7,491",07-11-2024,Economy
CCU,BOM,Akasa Air,23:35,02:30,2h 55m,"7,659",07-11-2024,Economy
CCU,BOM,Akasa Air,21:35,00:30,2h 55m,"8,009",07-11-2024,Economy
CCU,BOM,Akasa Air,23:35,02:30,2h 55m,"8,009",07-11-2024,Economy
CCU,BOM,IndiGo,16:40,19:50,3h 10m,"7,995",07-11-2024,Economy
CCU,BOM,IndiGo,16:40,19:50,3h 10m,"8,436",07-11-2024,Economy
CCU,BOM,IndiGo,18:30,21:40,3h 10m,"8,458",07-11-2024,Economy
CCU,BOM,IndiGo,21:45,00:50,3h 05m,"8,699",07-11-2024,Economy
CCU,BOM,IndiGo,18:30,21:40,3h 10m,"8,721",07-11-2024,Economy
CCU,BOM,IndiGo,18:30,21:40,3h 10m,"8,773",07-11-2024,Economy
CCU,BOM,IndiGo,21:45,00:50,3h 05m,"9,014",07-11-2024,Economy
CCU,BOM,IndiGo,18:30,21:40,3h 10m,"8,983",07-11-2024,Economy
CCU,BOM,IndiGo,18:30,21:40,3h 10m,"8,983",07-11-2024,Economy
CCU,BOM,IndiGo,18:30,21:40,3h 10m,"9,036",07-11-2024,Economy
CCU,BOM,Vistara,17:30,20:25,2h 55m,"10,376",07-11-2024,Economy
CCU,BOM,Vistara,17:30,20:25,2h 55m,"10,376",07-11-2024,Economy
CCU,BOM,Vistara,17:30,20:25,2h 55m,"10,376",07-11-2024,Economy
CCU,BOM,IndiGo,18:30,21:40,3h 10m,"10,033",07-11-2024,Economy
CCU,BOM,IndiGo,18:30,21:40,3h 10m,"10,348",07-11-2024,Economy
CCU,BOM,Air India,17:30,20:25,2h 55m,"12,181",07-11-2024,Economy
