Origin,Destination,Company,Departure Time,Arrival Time,Duration Time,Flight Price,Date,Cabin Class
BOM,CCU,SpiceJet,07:55,10:50,2h 55m,"7,415",06-11-2024,Economy
BOM,CCU,SpiceJet,07:55,10:50,2h 55m,"8,325",06-11-2024,Economy
BOM,CCU,SpiceJet,07:55,10:50,2h 55m,"7,415",06-11-2024,Economy
BOM,CCU,SpiceJet,07:55,10:50,2h 55m,"8,325",06-11-2024,Economy
BOM,CCU,IndiGo,06:10,08:40,2h 30m,"5,966",06-11-2024,Economy
BOM,CCU,IndiGo,06:10,08:40,2h 30m,"6,016",06-11-2024,Economy
BOM,CCU,IndiGo,06:10,08:40,2h 30m,"6,381",06-11-2024,Economy
BOM,CCU,IndiGo,06:10,08:40,2h 30m,"6,381",06-11-2024,Economy
BOM,CCU,IndiGo,06:10,08:40,2h 30m,"6,381",06-11-2024,Economy
BOM,CCU,IndiGo,06:10,08:40,2h 30m,"6,434",06-11-2024,Economy
BOM,CCU,IndiGo,13:35,16:05,2h 30m,"6,576",06-11-2024,Economy
BOM,CCU,IndiGo,13:35,16:05,2h 30m,"6,625",06-11-2024,Economy
BOM,CCU,Air India,05:55,08:30,2h 35m,"6,710",06-11-2024,Economy
BOM,CCU,IndiGo,07:45,10:25,2h 40m,"6,576",06-11-2024,Economy
BOM,CCU,IndiGo,09:40,12:20,2h 40m,"6,576",06-11-2024,Economy
BOM,CCU,Air India,05:55,08:30,2h 35m,"6,978",06-11-2024,Economy
BOM,CCU,IndiGo,07:45,10:25,2h 40m,"6,625",06-11-2024,Economy
BOM,CCU,IndiGo,09:40,12:20,2h 40m,"6,625",06-11-2024,Economy
BOM,CCU,IndiGo,13:35,16:05,2h 30m,"7,036",06-11-2024,Economy
BOM,CCU,IndiGo,13:35,16:05,2h 30m,"7,036",06-11-2024,Economy
BOM,CCU,IndiGo,13:35,16:05,2h 30m,"7,036",06-11-2024,Economy
BOM,CCU,Vistara,06:50,09:30,2h 40m,"6,997",06-11-2024,Economy
BOM,CCU,Vistara,06:50,09:30,2h 40m,"6,997",06-11-2024,Economy
BOM,CCU,Vistara,06:50,09:30,2h 40m,"6,997",06-11-2024,Economy
BOM,CCU,IndiGo,13:35,16:05,2h 30m,"7,089",06-11-2024,Economy
BOM,CCU,Vistara,13:50,16:50,3h,"6,367",06-11-2024,Economy
BOM,CCU,Vistara,13:50,16:50,3h,"6,367",06-11-2024,Economy
BOM,CCU,SpiceJet,07:55,10:50,2h 55m,"6,366",06-11-2024,Economy
BOM,CCU,Akasa Air,01:20,04:10,2h 50m,"6,340",06-11-2024,Economy
BOM,CCU,Akasa Air,01:20,04:10,2h 50m,"6,340",06-11-2024,Economy
BOM,CCU,Akasa Air,01:20,04:10,2h 50m,"6,398",06-11-2024,Economy
BOM,CCU,SpiceJet,07:55,10:50,2h 55m,"6,449",06-11-2024,Economy
BOM,CCU,SpiceJet,07:55,10:50,2h 55m,"6,455",06-11-2024,Economy
BOM,CCU,Akasa Air,01:20,04:10,2h 50m,"6,440",06-11-2024,Economy
BOM,CCU,IndiGo,07:45,10:25,2h 40m,"7,036",06-11-2024,Economy
BOM,CCU,IndiGo,09:40,12:20,2h 40m,"7,036",06-11-2024,Economy
BOM,CCU,IndiGo,09:40,12:20,2h 40m,"7,036",06-11-2024,Economy
BOM,CCU,IndiGo,07:45,10:25,2h 40m,"7,036",06-11-2024,Economy
BOM,CCU,IndiGo,09:40,12:20,2h 40m,"7,036",06-11-2024,Economy
BOM,CCU,IndiGo,07:45,10:25,2h 40m,"7,036",06-11-2024,Economy
BOM,CCU,IndiGo,03:00,05:35,2h 35m,"6,950",06-11-2024,Economy
BOM,CCU,SpiceJet,07:55,10:50,2h 55m,"7,415",06-11-2024,Economy
BOM,CCU,IndiGo,09:40,12:20,2h 40m,"7,089",06-11-2024,Economy
BOM,CCU,IndiGo,07:45,10:25,2h 40m,"7,089",06-11-2024,Economy
